age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
49;blue-collar;married;secondary;no;4537;yes;yes;unknown;19;jan;268;1;-1;0;failure;no
52;blue-collar;married;tertiary;no;1104;yes;no;unknown;14;may;83;1;314;0;unknown;no
33;blue-collar;divorced;tertiary;no;5080;no;yes;cellular;27;jun;110;1;-1;0;unknown;no
54;blue-collar;divorced;tertiary;no;3380;no;no;unknown;18;may;191;1;-1;0;unknown;no
23;retired;married;secondary;no;3177;yes;no;telephone;21;apr;148;1;171;1;unknown;no
53;admin.;married;secondary;no;4286;no;no;cellular;1;jul;238;4;-1;0;unknown;no
56;blue-collar;married;secondary;no;3849;yes;no;unknown;7;aug;369;1;-1;0;unknown;yes
44;retired;divorced;secondary;no;4541;yes;no;telephone;8;jul;241;1;-1;0;unknown;yes
38;entrepreneur;divorced;secondary;no;7745;yes;no;cellular;12;may;909;5;216;0;unknown;yes
44;services;single;tertiary;no;6200;yes;no;cellular;4;apr;348;7;-1;0;unknown;no
34;management;single;tertiary;no;2749;no;no;unknown;23;jun;1092;2;-1;0;unknown;yes
69;blue-collar;single;secondary;no;24;yes;no;cellular;25;nov;353;1;-1;0;unknown;no
34;self-employed;married;primary;no;2449;yes;no;cellular;7;jun;184;3;187;0;unknown;no
55;blue-collar;married;tertiary;no;-3000;yes;no;cellular;18;may;137;4;-1;0;unknown;no
32;management;married;secondary;no;3836;yes;yes;cellular;18;apr;345;2;-1;0;unknown;no
58;management;single;secondary;no;-1830;no;no;cellular;26;dec;302;3;-1;0;unknown;no
63;blue-collar;single;primary;no;4717;yes;yes;unknown;10;aug;287;1;-1;0;unknown;no
45;retired;married;secondary;no;7290;yes;no;telephone;10;may;332;2;-1;0;unknown;yes
44;technician;divorced;unknown;no;-3000;no;no;cellular;6;may;534;3;-1;0;unknown;no
30;unknown;married;primary;no;1199;yes;no;unknown;24;nov;67;2;365;2;failure;no
29;retired;married;secondary;no;-1843;yes;no;cellular;12;may;216;1;-1;0;unknown;no
44;management;single;secondary;no;-3000;yes;no;cellular;10;jun;240;1;-1;0;unknown;yes
57;blue-collar;single;tertiary;no;1031;yes;no;cellular;27;aug;90;1;-1;0;unknown;no
34;blue-collar;single;tertiary;no;3255;yes;no;unknown;13;may;1148;1;-1;0;unknown;yes
65;management;married;secondary;no;3613;yes;no;cellular;26;feb;400;1;-1;0;unknown;yes
34;housemaid;married;primary;no;1811;no;no;cellular;27;may;100;1;-1;0;unknown;yes
43;technician;single;secondary;no;-3000;no;yes;cellular;12;nov;115;4;-1;0;unknown;no
43;housemaid;married;secondary;no;1720;no;no;unknown;19;jun;329;2;-1;0;unknown;yes
39;housemaid;married;tertiary;no;-3000;no;no;telephone;1;aug;3;3;-1;0;unknown;no
18;housemaid;single;primary;no;-2930;yes;yes;cellular;1;jun;162;1;-1;0;unknown;no
34;technician;married;primary;no;-1640;no;no;cellular;11;dec;109;3;-1;0;unknown;no
43;self-employed;single;tertiary;no;4499;yes;no;telephone;18;nov;500;5;-1;0;unknown;no
39;retired;single;secondary;no;2985;yes;no;telephone;26;jun;407;3;-1;0;unknown;yes
47;entrepreneur;married;tertiary;no;2317;yes;no;cellular;22;may;104;2;339;6;unknown;yes
49;technician;married;primary;no;-1237;yes;no;unknown;2;jul;520;3;-1;0;unknown;no
38;admin.;single;secondary;no;186;no;no;unknown;6;jul;636;3;-1;0;unknown;yes
30;technician;single;unknown;no;-2760;yes;no;cellular;16;jun;209;4;-1;0;failure;no
58;management;single;secondary;no;5442;yes;no;cellular;27;sep;45;5;-1;0;other;no
26;management;single;tertiary;no;7941;yes;no;cellular;1;may;382;2;-1;0;unknown;no
34;management;single;secondary;no;3019;yes;no;unknown;9;may;100;2;-1;0;unknown;no
31;self-employed;divorced;secondary;no;3545;yes;no;cellular;28;jul;194;4;-1;0;unknown;yes
49;admin.;married;tertiary;no;873;yes;yes;cellular;15;may;12;1;-1;0;unknown;no
55;technician;married;secondary;no;-3000;yes;no;unknown;16;may;180;2;-1;0;unknown;no
39;management;married;tertiary;no;-1181;no;no;unknown;14;dec;124;5;-1;0;failure;no
43;entrepreneur;married;secondary;no;-46;yes;yes;cellular;7;jul;301;2;-1;0;failure;no
45;blue-collar;married;secondary;no;194;yes;no;cellular;1;dec;10;3;-1;0;unknown;no
60;management;married;secondary;no;-496;no;no;cellular;16;aug;254;3;-1;0;unknown;no
21;management;divorced;secondary;no;1493;no;no;cellular;9;aug;384;1;-1;0;unknown;yes
49;management;married;secondary;no;-1200;yes;no;unknown;25;jul;3;1;115;1;unknown;no
45;self-employed;married;secondary;no;7853;yes;no;cellular;11;apr;360;1;-1;0;unknown;yes
36;management;married;secondary;no;-2746;no;no;cellular;10;jun;36;1;-1;0;failure;yes
44;unemployed;married;secondary;no;4011;yes;no;unknown;11;may;311;3;-1;0;unknown;no
49;management;married;tertiary;no;564;yes;no;cellular;6;dec;157;1;-1;0;unknown;yes
47;technician;married;secondary;no;2738;yes;no;cellular;2;may;208;3;-1;0;failure;no
64;admin.;married;tertiary;no;2874;no;no;cellular;18;may;106;3;-1;0;unknown;no
42;management;single;secondary;no;1821;no;no;unknown;12;jul;73;5;290;3;unknown;no
41;entrepreneur;divorced;secondary;no;-2050;no;no;cellular;14;jun;19;1;-1;0;failure;yes
39;management;divorced;tertiary;no;353;yes;no;cellular;8;jan;520;7;-1;0;unknown;no
47;technician;single;secondary;no;1857;yes;no;cellular;25;apr;245;1;-1;0;unknown;no
40;admin.;married;secondary;no;1669;yes;no;unknown;4;aug;1056;6;-1;0;unknown;no
41;admin.;single;primary;no;-1719;no;no;cellular;18;jun;494;3;-1;0;unknown;yes
41;technician;divorced;secondary;no;5223;no;no;cellular;21;apr;529;2;-1;0;unknown;yes
39;blue-collar;married;secondary;no;-3000;yes;no;unknown;13;jun;236;2;-1;0;failure;no
34;self-employed;single;unknown;no;599;no;no;unknown;23;may;21;3;-1;0;unknown;no
45;management;married;secondary;no;-1413;yes;no;unknown;14;may;636;1;-1;0;unknown;no
37;technician;single;tertiary;no;1896;yes;no;cellular;20;dec;32;4;-1;0;failure;no
47;blue-collar;divorced;tertiary;no;4400;no;no;unknown;28;may;189;4;-1;0;unknown;no
42;blue-collar;married;secondary;no;-2870;yes;no;cellular;25;feb;505;2;-1;0;unknown;no
36;management;divorced;secondary;no;8410;yes;yes;cellular;28;dec;166;2;177;0;failure;no
58;technician;single;tertiary;no;1955;yes;no;cellular;15;aug;47;3;124;0;unknown;no
39;management;divorced;tertiary;no;2495;no;no;cellular;20;may;121;2;138;1;unknown;yes
47;blue-collar;married;secondary;no;-2969;no;no;cellular;24;may;1158;2;-1;0;failure;yes
33;retired;single;secondary;no;1210;no;no;cellular;19;oct;2166;5;267;2;failure;yes
18;technician;married;secondary;no;4265;no;no;unknown;28;may;322;1;-1;0;failure;yes
34;technician;married;primary;no;1979;yes;yes;cellular;14;jul;569;1;-1;0;success;yes
18;unknown;married;secondary;no;1770;yes;no;cellular;12;jun;11;8;-1;0;unknown;no
38;admin.;divorced;tertiary;no;1194;no;no;cellular;22;may;83;2;-1;0;unknown;yes
57;blue-collar;single;secondary;no;-2784;no;no;unknown;15;jul;119;1;-1;0;unknown;no
31;retired;single;tertiary;no;-2801;no;no;cellular;6;jun;3;3;-1;0;unknown;yes
18;technician;divorced;secondary;no;4857;no;no;cellular;19;jan;123;6;20;0;unknown;no
57;blue-collar;married;secondary;no;3996;no;no;cellular;2;aug;25;3;72;1;unknown;no
35;blue-collar;married;primary;no;4440;yes;no;unknown;6;apr;189;2;-1;0;unknown;no
40;student;married;tertiary;no;-1118;yes;no;cellular;23;jun;1;3;-1;0;unknown;no
49;admin.;married;tertiary;no;877;no;no;cellular;23;jul;81;4;-1;0;unknown;no
46;housemaid;married;tertiary;yes;5045;no;no;cellular;26;jul;523;2;-1;0;unknown;yes
49;management;married;primary;no;-2335;no;no;unknown;11;may;62;1;-1;0;unknown;no
50;management;married;secondary;no;4739;yes;no;cellular;1;aug;17;2;243;2;unknown;yes
21;services;married;primary;no;-409;yes;yes;cellular;28;apr;74;4;276;0;failure;no
25;entrepreneur;married;secondary;no;-1215;no;yes;cellular;22;jul;457;1;287;0;unknown;no
53;retired;married;tertiary;no;1254;no;no;unknown;9;sep;230;2;-1;0;unknown;no
32;management;divorced;primary;no;-2001;no;no;cellular;13;nov;229;2;-1;0;unknown;no
33;management;single;tertiary;no;-3000;yes;no;cellular;9;jul;0;1;-1;0;unknown;yes
27;retired;divorced;secondary;no;1578;no;no;cellular;15;may;166;1;-1;0;unknown;yes
36;blue-collar;married;tertiary;no;2952;yes;no;cellular;28;may;80;1;-1;0;unknown;no
37;admin.;married;unknown;no;4995;no;yes;cellular;18;may;106;1;318;0;unknown;no
30;blue-collar;single;primary;no;3170;yes;no;cellular;4;jun;237;3;-1;0;unknown;yes
29;blue-collar;married;tertiary;no;7246;yes;no;unknown;22;may;539;5;166;0;unknown;yes
44;management;married;primary;no;5433;no;no;cellular;4;dec;52;1;-1;0;success;yes
32;technician;married;secondary;no;3564;yes;yes;unknown;12;nov;380;3;-1;0;unknown;no
34;services;married;tertiary;no;2755;yes;no;cellular;9;feb;13;4;-1;0;unknown;no
18;student;married;tertiary;no;5040;yes;no;unknown;18;jul;102;2;-1;0;unknown;yes
62;entrepreneur;married;secondary;no;-3000;no;no;cellular;26;aug;64;2;-1;0;unknown;yes
51;management;single;secondary;no;-90;yes;yes;cellular;6;may;642;1;-1;0;success;yes
35;management;married;tertiary;no;-3000;yes;no;cellular;17;jun;50;6;-1;0;other;no
31;blue-collar;married;tertiary;no;3339;no;no;unknown;25;may;224;6;-1;0;unknown;yes
41;admin.;single;primary;no;-878;no;no;unknown;17;may;46;3;-1;0;other;no
40;management;married;tertiary;no;10408;yes;no;cellular;13;jul;166;3;345;1;unknown;no
26;unemployed;married;secondary;no;-203;yes;no;cellular;12;dec;138;4;257;1;unknown;no
18;blue-collar;single;secondary;no;1669;no;no;cellular;14;may;10;3;-1;0;unknown;no
35;admin.;married;secondary;no;143;yes;no;cellular;8;jun;454;1;-1;0;unknown;no
23;student;married;secondary;no;-116;no;no;cellular;15;may;393;5;-1;0;unknown;no
42;blue-collar;married;tertiary;no;-2389;yes;no;cellular;9;nov;84;1;-1;0;unknown;no
42;technician;married;secondary;no;-2490;no;no;cellular;1;oct;247;1;-1;0;unknown;yes
30;services;married;unknown;no;-3000;no;no;telephone;17;may;117;4;-1;0;unknown;no
35;technician;single;secondary;no;2986;no;no;unknown;10;nov;381;1;332;7;unknown;yes
60;management;married;tertiary;no;76;yes;no;cellular;23;may;306;2;-1;0;unknown;yes
49;self-employed;married;tertiary;no;7150;no;no;unknown;26;apr;24;3;-1;0;unknown;yes
36;management;married;tertiary;no;-2382;yes;no;cellular;5;jul;483;4;-1;0;unknown;yes
66;retired;married;secondary;no;5778;no;no;unknown;11;may;51;2;-1;0;unknown;yes
27;management;single;secondary;no;6066;yes;no;cellular;3;jun;49;1;288;1;unknown;no
32;blue-collar;married;tertiary;no;5181;no;no;unknown;25;jul;344;4;-1;0;unknown;no
39;management;married;tertiary;no;2054;yes;no;cellular;2;feb;52;2;-1;0;success;yes
24;management;married;primary;no;335;no;no;cellular;22;may;33;2;57;3;unknown;yes
60;technician;married;tertiary;no;5178;yes;no;telephone;4;jun;106;2;-1;0;unknown;yes
43;services;married;secondary;no;-1024;yes;no;cellular;21;may;474;5;188;2;unknown;yes
32;self-employed;single;secondary;no;2162;yes;no;cellular;2;feb;50;1;-1;0;success;yes
45;blue-collar;married;tertiary;no;1218;yes;no;cellular;1;mar;107;2;-1;0;unknown;no
42;services;married;secondary;no;-1324;yes;no;unknown;9;aug;87;1;-1;0;unknown;no
37;management;married;tertiary;no;2184;yes;no;cellular;3;dec;114;1;-1;0;failure;no
27;technician;single;secondary;no;3575;no;no;cellular;6;may;325;1;-1;0;unknown;yes
25;technician;married;primary;no;-1442;yes;no;cellular;14;may;135;3;-1;0;unknown;no
65;admin.;single;secondary;no;2730;no;no;cellular;25;jul;370;3;-1;0;unknown;yes
26;technician;single;primary;no;-3000;yes;no;cellular;1;dec;265;1;-1;0;unknown;no
59;admin.;single;tertiary;no;-1797;no;no;unknown;12;may;116;2;-1;0;unknown;no
31;housemaid;married;secondary;no;-22;yes;no;cellular;21;oct;147;1;210;1;unknown;no
49;management;married;secondary;no;2422;no;no;cellular;16;jun;316;6;-1;0;success;yes
46;blue-collar;single;primary;no;3957;no;no;cellular;20;dec;198;2;-1;0;failure;yes
48;services;divorced;secondary;no;1598;yes;no;cellular;19;apr;527;3;-1;0;unknown;yes
49;admin.;divorced;tertiary;no;3049;no;no;telephone;18;dec;703;2;-1;0;failure;yes
23;blue-collar;married;secondary;no;868;yes;no;cellular;14;may;328;1;-1;0;unknown;no
33;management;married;secondary;no;2564;no;no;unknown;3;dec;1177;4;-1;0;unknown;yes
25;services;married;tertiary;no;2405;yes;no;cellular;14;jun;235;3;-1;0;unknown;no
43;technician;single;tertiary;no;-177;yes;no;cellular;17;jun;10;1;-1;0;unknown;no
26;services;married;tertiary;no;283;yes;no;cellular;13;aug;182;7;-1;0;unknown;yes
19;self-employed;married;primary;no;3150;no;yes;unknown;1;aug;67;1;235;2;unknown;yes
38;management;single;secondary;no;6786;yes;no;unknown;8;jul;105;1;-1;0;other;no
18;admin.;married;tertiary;no;4970;no;no;cellular;21;may;175;1;-1;0;unknown;no
43;blue-collar;single;tertiary;no;-2037;yes;no;unknown;2;aug;90;1;-1;0;unknown;no
27;management;married;secondary;no;-2026;yes;no;cellular;19;dec;96;2;-1;0;unknown;no
31;self-employed;married;tertiary;no;-256;no;yes;telephone;15;jan;133;1;247;4;unknown;no
18;management;married;secondary;no;1646;no;no;unknown;14;jul;87;1;-1;0;unknown;yes
59;services;single;primary;no;1494;no;no;unknown;14;oct;48;5;-1;0;unknown;no
24;management;married;tertiary;no;5070;no;no;unknown;18;jul;377;2;325;3;unknown;yes
36;admin.;married;tertiary;no;5235;no;no;unknown;15;aug;130;3;-1;0;unknown;yes
21;blue-collar;divorced;secondary;no;1366;no;no;unknown;10;nov;463;1;-1;0;failure;no
31;technician;married;tertiary;no;666;yes;no;cellular;18;aug;557;1;-1;0;unknown;yes
60;services;married;secondary;no;2900;yes;no;cellular;20;aug;361;5;280;1;failure;no
44;technician;married;secondary;no;4539;yes;yes;cellular;28;dec;131;3;-1;0;unknown;no
33;blue-collar;married;tertiary;no;3007;yes;no;unknown;4;oct;332;5;-1;0;unknown;no
40;unknown;single;tertiary;no;55;yes;no;cellular;7;aug;43;4;-1;0;unknown;no
34;blue-collar;married;secondary;no;-486;no;yes;cellular;2;mar;281;6;-1;0;unknown;no
39;admin.;married;primary;no;-1981;yes;yes;unknown;9;may;135;1;-1;0;unknown;no
49;unknown;married;secondary;no;1930;no;no;unknown;23;jun;277;3;-1;0;unknown;no
37;blue-collar;single;secondary;no;3219;no;no;cellular;4;jul;365;4;-1;0;unknown;yes
43;self-employed;married;secondary;no;3554;yes;no;cellular;12;may;215;1;-1;0;failure;yes
43;blue-collar;married;tertiary;no;4805;yes;no;cellular;23;apr;267;2;-1;0;unknown;no
37;management;married;tertiary;no;5790;yes;no;cellular;10;may;62;3;-1;0;unknown;no
32;technician;married;tertiary;no;-2774;no;no;telephone;11;aug;233;1;-1;0;unknown;yes
35;blue-collar;married;secondary;no;2564;no;yes;unknown;1;nov;160;1;-1;0;unknown;yes
48;self-employed;married;tertiary;no;2667;yes;no;cellular;13;dec;145;3;212;3;unknown;yes
49;blue-collar;single;secondary;no;1128;no;no;cellular;7;may;137;1;-1;0;other;no
28;retired;married;secondary;no;-1135;yes;no;telephone;6;may;96;3;-1;0;unknown;yes
38;entrepreneur;divorced;primary;no;5683;no;no;cellular;9;may;94;1;-1;0;unknown;no
32;blue-collar;divorced;secondary;no;-415;no;no;cellular;24;may;312;2;-1;0;unknown;yes
49;blue-collar;married;tertiary;no;-3000;yes;yes;unknown;18;jul;212;1;4;0;unknown;no
35;blue-collar;married;secondary;no;1410;yes;no;unknown;27;may;7;1;-1;0;failure;no
65;technician;married;secondary;no;636;yes;no;cellular;3;jan;12;1;-1;0;unknown;no
43;management;single;unknown;no;6923;yes;yes;unknown;13;may;219;1;-1;0;failure;no
54;blue-collar;married;primary;no;2819;no;no;cellular;3;may;486;2;-1;0;unknown;no
29;management;married;tertiary;no;434;yes;no;cellular;13;jan;11;4;-1;0;unknown;no
41;blue-collar;married;secondary;no;759;no;no;cellular;28;jun;183;4;-1;0;unknown;no
47;services;single;primary;no;724;yes;no;cellular;6;may;495;2;-1;0;unknown;no
29;unemployed;single;tertiary;no;8001;no;no;cellular;18;jun;1;1;-1;0;unknown;yes
41;management;married;primary;no;3376;no;no;cellular;27;may;83;5;-1;0;success;no
52;technician;single;secondary;no;-2871;no;no;telephone;2;jul;656;1;-1;0;unknown;yes
37;management;married;secondary;no;616;yes;no;cellular;20;dec;22;3;-1;0;unknown;no
31;blue-collar;married;primary;no;1279;yes;no;cellular;17;jun;242;1;-1;0;unknown;no
60;services;single;primary;no;-1972;no;yes;cellular;1;jul;184;2;-1;0;success;yes
28;management;married;primary;no;-3000;yes;no;cellular;17;dec;42;1;-1;0;unknown;no
42;self-employed;married;primary;no;3136;yes;no;cellular;5;may;11;3;-1;0;unknown;no
33;technician;married;tertiary;no;-1063;yes;no;cellular;9;may;181;1;81;0;success;yes
30;management;single;secondary;no;5096;no;no;unknown;4;may;345;1;-1;0;unknown;yes
49;technician;single;secondary;no;1374;no;no;cellular;14;may;50;5;-1;0;unknown;no
38;services;single;secondary;no;-72;no;no;cellular;8;jul;305;1;-1;0;unknown;yes
45;management;single;tertiary;no;-3000;yes;no;cellular;23;jan;205;2;-1;0;unknown;no
18;retired;married;tertiary;no;5016;yes;yes;cellular;13;oct;115;3;-1;0;unknown;yes
46;blue-collar;married;tertiary;no;2230;no;no;unknown;6;mar;283;1;-1;0;unknown;no
33;unemployed;married;tertiary;no;5;yes;no;cellular;14;nov;55;5;-1;0;unknown;no
20;self-employed;married;secondary;no;-1320;yes;no;cellular;9;dec;158;5;-1;0;unknown;yes
61;admin.;married;secondary;no;6147;no;no;unknown;26;dec;207;1;-1;0;unknown;yes
47;blue-collar;divorced;secondary;no;-1842;yes;no;cellular;17;aug;159;2;-1;0;failure;no
43;retired;married;secondary;no;244;yes;no;cellular;7;apr;131;2;377;0;success;yes
54;admin.;married;secondary;no;3059;yes;no;unknown;9;jul;351;1;-1;0;unknown;no
43;admin.;married;secondary;no;5702;yes;no;unknown;15;may;277;2;-1;0;unknown;yes
32;management;married;unknown;no;701;yes;yes;cellular;10;nov;265;4;-1;0;unknown;no
39;entrepreneur;divorced;tertiary;no;-854;no;no;cellular;14;may;578;4;-1;0;unknown;yes
33;management;married;secondary;no;1029;yes;yes;unknown;16;may;1309;2;-1;0;unknown;yes
35;blue-collar;married;tertiary;no;4063;yes;no;cellular;2;dec;217;2;-1;0;unknown;no
27;blue-collar;single;secondary;no;4738;no;no;cellular;4;jan;111;2;-1;0;unknown;yes
30;services;married;primary;no;-2775;no;no;cellular;21;may;392;3;-1;0;unknown;yes
50;management;married;secondary;no;1694;yes;no;cellular;15;may;39;1;-1;0;unknown;no
44;blue-collar;married;secondary;no;-2952;no;yes;cellular;11;jul;187;2;-1;0;unknown;no
35;blue-collar;married;primary;no;4002;no;no;cellular;21;jul;193;5;-1;0;failure;yes
29;management;divorced;tertiary;no;2617;yes;no;unknown;11;jul;1066;2;-1;0;unknown;no
36;admin.;single;secondary;no;-1413;yes;no;cellular;23;nov;1224;4;-1;0;unknown;no
22;blue-collar;married;secondary;no;5952;yes;no;cellular;26;apr;417;1;-1;0;unknown;yes
42;admin.;single;primary;no;2355;no;no;cellular;24;jun;166;2;-1;0;unknown;no
51;technician;married;secondary;no;2025;yes;no;telephone;13;aug;206;3;-1;0;unknown;no
67;services;married;tertiary;no;812;yes;no;cellular;16;jul;100;5;-1;0;unknown;no
28;services;married;secondary;no;1325;no;no;cellular;9;may;460;1;162;1;unknown;no
50;services;married;unknown;no;205;yes;no;cellular;21;jan;356;3;-1;0;unknown;no
33;self-employed;married;unknown;no;-873;no;no;cellular;2;feb;383;4;-1;0;unknown;yes
28;management;single;secondary;no;5037;no;no;unknown;2;apr;38;1;-1;0;success;no
28;retired;divorced;secondary;no;-128;yes;no;cellular;5;may;132;1;-1;0;unknown;no
42;admin.;married;tertiary;no;-229;no;no;cellular;5;apr;200;1;147;3;unknown;yes
30;retired;married;unknown;no;962;yes;yes;telephone;5;may;34;3;-1;0;unknown;no
34;student;married;secondary;no;5623;yes;no;cellular;14;may;119;2;-1;0;unknown;yes
36;management;married;tertiary;no;4743;yes;no;cellular;6;aug;23;3;151;3;unknown;no
32;entrepreneur;married;tertiary;no;165;no;no;cellular;28;nov;829;1;-1;0;failure;no
32;blue-collar;married;secondary;no;5030;no;no;cellular;16;may;361;4;-1;0;unknown;yes
18;retired;single;secondary;no;1674;yes;no;cellular;16;jun;252;8;-1;0;unknown;yes
41;services;married;tertiary;no;-1180;yes;no;cellular;8;dec;59;7;-1;0;unknown;yes
41;technician;married;tertiary;no;-78;yes;yes;cellular;27;jun;105;2;-1;0;unknown;no
32;entrepreneur;married;primary;no;5469;no;no;cellular;5;dec;40;2;333;0;unknown;no
44;services;married;secondary;no;7598;no;no;telephone;13;apr;199;4;-1;0;unknown;no
